ydgdp,cs_index_ret,cs_index_vol,savgnatshock,savgpolshock,savgrevshock,savgtershock,countrycode,timecode
-.5297395,-.2651213,-.3550396,.0564502,0,0,0,6,88
.8440356,-.1100603,-.3091553,.0564502,0,0,0,6,89
.8640932,-.3063529,-.4814819,.0564502,0,0,0,6,90
.880435,-.3373009,-.3842593,0,0,0,0,6,91
.8947816,-.2449589,-.3772032,0,0,0,0,6,92
1.778459,-.2113508,-.4398627,0,0,0,0,6,93
2.142645,.1348054,-.4794824,0,0,0,0,6,94
2.397318,.6570076,-.5266885,0,0,0,0,6,95
2.920116,.6972114,-.3729035,0,0,0,0,6,96
3.675389,.8545378,-.4181266,0,0,0,0,6,97
4.513295,.5374232,-.2423468,0,0,0,0,6,98
5.284029,-.2041658,-.1068437,0,0,0,0,6,99
5.625422,-.0456566,-.2442452,0,0,0,0,6,100
5.24912,-.4794417,-.2943282,0,0,0,0,6,101
4.52254,-.5175446,-.4444579,.0153202,0,0,0,6,102
3.577213,-.0174517,-.6583081,.0153202,0,0,0,6,103
2.701669,-.1237323,-.6515563,.0153202,0,0,0,6,104
1.727133,.1022174,-.5292469,.0153202,0,0,0,6,105
1.268011,.4127136,-.4805547,0,0,0,0,6,106
1.356898,.2644698,-.5296216,0,0,0,0,6,107
1.665683,.3605526,-.4791214,0,0,0,0,6,108
2.450555,.5729014,-.4351108,0,0,0,0,6,109
3.193181,.2202878,-.4039734,0,0,0,0,6,110
3.739281,.3053592,-.192484,0,0,0,0,6,111
4.165388,.4459818,-.1038063,0,0,0,0,6,112
4.449602,-.1556492,.2030222,.0457996,0,0,0,6,113
4.387698,.1286232,.3222433,.0457996,0,0,0,6,114
4.185038,-.2719718,.3786184,.0457996,0,0,0,6,115
4.054838,-1.469564,.8152829,.0457996,0,0,0,6,116
3.855423,-.9056005,.8930858,0,0,0,0,6,117
4.067934,-1.130695,1.000978,0,0,0,0,6,118
4.504029,-.7204997,1.063057,0,0,0,0,6,119
4.876444,.1694506,.8122386,0,0,0,0,6,120
5.172966,.2109709,.6795301,0,0,0,0,6,121
5.361821,.6719022,.897817,0,0,0,0,6,122
6.344606,.4002948,1.217062,0,0,0,0,6,123
5.714203,.3618256,1.29451,0,0,0,0,6,124
4.885251,-.5586551,1.541341,0,0,0,0,6,125
3.695901,-1.430322,1.530705,0,0,0,0,6,126
1.67431,-1.282744,1.347656,0,0,0,0,6,127
.956282,-1.836114,1.370038,0,0,0,0,6,128
1.586074,-.9083871,1.096415,0,0,0,0,6,129
2.212856,-.3477079,.8371629,0,0,0,0,6,130
1.930676,-.6104509,.7431777,0,0,0,0,6,131
2.763304,-.5955843,.7919006,0,0,0,0,6,132
2.307121,-.7115304,.8944081,0,0,0,0,6,133
1.967199,-1.025388,.8524826,0,0,0,0,6,134
2.327877,-.5250617,.7361972,.188421,0,0,0,6,135
1.906997,.4199694,.4166749,.188421,0,0,0,6,136
1.708235,.7097855,.0611738,.188421,0,0,0,6,137
1.992612,.9841244,-.0042036,.188421,0,0,0,6,138
2.595188,.4886113,.1510942,0,0,0,0,6,139
3.09055,.1291171,.1459325,0,0,0,0,6,140
3.470621,-.0873079,.040305,0,0,0,0,6,141
3.424547,-.1468756,-.033522,0,0,0,0,6,142
3.203221,.0069566,-.2348596,0,0,0,0,6,143
3.114154,.3179507,-.2487074,0,0,0,0,6,144
3.21781,.1509373,-.0540157,0,0,0,0,6,145
3.263415,.4619913,.0346897,0,0,0,0,6,146
3.025946,.3106663,.2180887,0,0,0,0,6,147
2.588002,-.0228684,.2335748,0,0,0,0,6,148
1.953323,.1963746,.2244121,0,0,0,0,6,149
1.692045,-.1258266,.2084665,0,0,0,0,6,150
1.793623,.2105265,.0874193,0,0,0,0,6,151
1.988423,.119657,.1922448,0,0,0,0,6,152
2.122856,-.331047,.2643857,0,0,0,0,6,153
1.971562,-.6584248,.5165402,0,0,0,0,6,154
1.728698,-.6647683,.6302972,0,0,0,0,6,155
1.168527,-1.549967,1.050811,0,0,0,0,6,156
.1832152,-2.441194,1.796798,0,0,0,0,6,157
-1.067944,-2.141412,2.008971,0,0,0,0,6,158
-2.378073,-1.680863,2.162205,0,0,0,0,6,159
-2.748917,-.304673,2.0211,0,0,0,0,6,160
-1.641417,.9383017,1.387697,0,0,0,0,6,161
.2029748,.9704074,.9142306,0,0,0,0,6,162
2.078794,.089907,.6015868,0,0,0,0,6,163
3.318583,.0647265,.3687412,0,0,0,0,6,164
3.442021,.3277886,.2067481,0,0,0,0,6,165
2.976782,.332592,.1828454,0,0,0,0,6,166
2.789169,.3268399,.0579055,0,0,0,0,6,167
2.496785,-.577715,.3132494,0,0,0,0,6,168
2.314438,-1.045204,.5202533,0,0,0,0,6,169
2.971414,-1.013305,.5001671,0,0,0,0,6,170
2.254546,-1.157112,.6279328,0,0,0,0,6,171
2.061373,-.4336861,.4134628,0,0,0,0,6,172
2.098706,-.510675,.1019658,0,0,0,0,6,173
1.404847,-.7657564,.2196109,0,0,0,0,6,174
2.302316,-.7100554,.4290139,0,0,0,0,6,175
2.632019,-.7322764,.5175761,0,0,0,0,6,176
2.950894,-.6323563,.6357855,0,0,0,0,6,177
3.390363,-.2447497,.7910129,0,0,0,0,6,178
3.170376,.2334396,.4725975,0,0,0,0,6,179
3.198215,-.0844734,.4327649,0,0,0,0,6,180
1.988342,-.4346307,.7546366,0,0,0,0,6,181
1.181827,-.7399273,.7999967,0,0,0,0,6,182
1.009267,-.9137468,.9593477,0,0,0,0,6,183
.4492142,-1.164024,1.361973,0,0,0,0,6,184
1.207958,-.9467796,1.513457,0,0,0,0,6,185
1.118561,-.6992579,1.795234,0,0,0,0,6,186
1.53443,-.3022822,1.911073,0,0,0,0,6,187
1.977786,.3190877,1.736351,0,0,0,0,6,188
2.566541,.4885471,1.473801,0,0,0,0,6,189
3.855229,.4228317,1.07287,0,0,0,0,6,190
3.333427,.002593,.9407995,0,0,0,0,6,191
11.56769,-1.430283,1.614047,.0219335,0,0,0,7,102
11.01013,-.6175005,1.406909,0,0,0,0,7,103
10.35608,-1.641897,.7581861,.0959275,0,0,0,7,104
10.13192,-1.178908,.4000741,.1659428,0,0,0,7,105
10.03708,-1.003385,.2256338,.1659428,0,0,0,7,106
9.918656,.6563169,.4128337,.1659428,0,0,0,7,107
9.602326,1.144608,.6839978,.0700153,0,0,0,7,108
9.448995,2.592435,1.26549,.0657579,0,0,0,7,109
9.492974,3.38994,1.47048,.0657579,0,0,0,7,110
9.241129,1.933654,1.491618,.1662863,0,0,0,7,111
8.976187,.7112361,1.633489,.1662863,0,0,0,7,112
8.318408,-.363787,1.482216,.2558682,0,0,0,7,113
7.589652,-1.107571,1.295517,.3915106,0,0,0,7,114
7.451459,-1.121621,.9463394,.2909822,0,0,0,7,115
7.465961,-.9474346,.6028783,.2909822,0,0,0,7,116
7.785194,-1.100624,.1555367,.1356423,0,0,0,7,117
7.940125,-1.158951,.0915911,0,0,0,0,7,118
7.842507,.8910435,.4741994,.0063195,0,0,0,7,119
7.422188,.8533546,.6106552,.0063195,0,0,0,7,120
7.427248,.7063704,.6351577,.0063195,0,0,0,7,121
7.70601,1.532369,.9952309,.0063195,0,0,0,7,122
7.961552,.1306729,.5650303,.1254517,0,0,0,7,123
8.142504,.6215218,.3036268,.1254517,0,0,0,7,124
7.992525,1.485855,.3094469,.1254517,0,0,0,7,125
9.599057,1.308385,.1727858,1.011459,0,0,0,7,126
9.727772,1.164638,.0355649,.891894,0,0,0,7,127
7.880846,.1903103,.1722206,.891894,0,0,0,7,128
10.16065,-.3366052,.369321,.891894,0,0,0,7,129
8.692225,-1.014316,.2166502,.0058871,0,0,0,7,130
6.459957,-1.066961,.138593,.0647544,0,0,0,7,131
8.690461,-.4504209,-.2007663,.0647544,0,0,0,7,132
6.970797,-.9125993,-.3524042,.0647544,0,0,0,7,133
6.777688,-.5473145,-.7585874,.0647544,0,0,0,7,134
9.313987,-.9234098,-.7865158,.0681632,0,0,0,7,135
9.527029,-.8074769,-.6628481,.1893705,0,0,0,7,136
9.472699,-.2126258,-.4611025,.1893705,0,0,0,7,137
10.02791,.0819384,-.3657829,.207823,0,0,0,7,138
9.807735,-.771706,-.3041706,.3813615,0,0,0,7,139
9.683241,-.5608418,-.0844024,.2601542,0,0,0,7,140
9.844811,-.9575834,-.2086987,.3810671,0,0,0,7,141
9.695201,-1.859716,-.1693146,.4471132,0,0,0,7,142
10.07167,-1.373669,-.0211177,.2929691,0,0,0,7,143
10.61764,-1.072401,-.0704971,.2929691,0,0,0,7,144
10.95101,-.8050814,-.1805084,.1720562,0,0,0,7,145
11.57088,-.0656772,-.1933675,.1279308,0,0,0,7,146
11.79132,1.337879,-.0995194,.0403731,0,0,0,7,147
11.92807,1.117544,.0212361,.0403731,0,0,0,7,148
12.32555,1.786835,.2542216,.0403731,0,0,0,7,149
12.62361,2.938015,.7007207,.0776699,0,0,0,7,150
13.03464,2.766448,.9611442,.153432,0,0,0,7,151
13.25961,3.884475,1.182446,.153432,0,0,0,7,152
12.68198,3.170637,1.191225,.2090001,0,0,0,7,153
11.76599,.6253616,1.217496,.3664592,0,0,0,7,154
10.77952,-1.415565,1.293974,1.439294,0,0,0,7,155
9.334262,-3.575642,1.30944,1.439294,0,0,0,7,156
8.215506,-3.697159,1.494406,1.383726,0,0,0,7,157
7.715971,-1.480528,1.415484,1.148597,0,0,0,7,158
7.668828,.5191125,1.0967,0,0,0,0,7,159
8.594141,1.478924,.9182484,.1012085,0,0,0,7,160
9.844133,2.63124,.6473666,.1012085,0,0,0,7,161
10.32192,1.489831,.3222643,.1012085,0,0,0,7,162
10.38449,-.1768119,.3448212,.1012085,0,0,0,7,163
9.978135,.5861884,.1909039,0,0,0,0,7,164
9.460417,-.0041193,.2270941,.0552214,0,0,0,7,165
9.294454,-.1691434,.2602424,.0552214,0,0,0,7,166
9.153626,.3801215,.0705084,.0552214,0,0,0,7,167
8.934738,-.8998212,.0575964,.0552214,0,0,0,7,168
8.511899,-1.697198,.0210345,0,0,0,0,7,169
8.035331,-1.538457,.0818849,0,0,0,0,7,170
7.634539,-1.137938,.0689361,0,0,0,0,7,171
7.432689,-.8591018,.1672067,0,0,0,0,7,172
7.427356,-.2096241,.1730892,0,0,0,0,7,173
7.435647,-.0964504,.2028036,0,0,0,0,7,174
7.536499,-.3587582,.3559735,0,0,0,0,7,175
7.487509,.5383561,.3832719,0,0,0,0,7,176
7.37683,.4562037,.4338704,0,0,0,0,7,177
7.347354,.2419169,.4443042,0,0,0,0,7,178
7.157175,.6342265,.291834,0,0,0,0,7,179
7.047738,.7858247,.1894781,0,0,0,0,7,180
6.954872,.9243391,.2589255,0,0,0,0,7,181
6.836163,2.08269,.4373565,0,0,0,0,7,182
6.784609,2.797754,1.116886,0,0,0,0,7,183
6.699787,.6988134,1.709078,0,0,0,0,7,184
6.625868,1.63374,1.838672,0,0,0,0,7,185
6.553291,-.1837932,2.047737,0,0,0,0,7,186
6.50717,-.9326204,1.768933,0,0,0,0,7,187
6.512426,.4934332,1.30849,0,0,0,0,7,188
6.568018,-.5611555,1.036462,0,0,0,0,7,189
6.615192,.1803426,.505403,0,0,0,0,7,190
6.647302,-.1877973,.2646549,0,0,0,0,7,191
6.636874,-.1125393,.1709687,0,0,0,0,7,192
3.630859,1.305273,-.908478,0,0,0,0,8,81
3.630859,1.223226,-.9690533,0,0,0,0,8,82
3.630859,.7679148,-.8580364,0,0,0,0,8,83
3.630859,.7479168,-.7631391,0,0,0,0,8,84
7.660216,.7835317,-.7989577,.0454795,0,0,0,8,85
7.660216,1.517305,-.3777681,.0533054,0,0,0,8,86
7.660216,2.296578,-.2394627,.145815,0,0,0,8,87
7.660216,3.664096,.2053782,.145815,0,0,0,8,88
3.226189,2.277999,.4309242,.1003356,0,0,0,8,89
5.789379,1.600338,.2165171,.0925097,0,0,0,8,90
9.082823,1.129272,-.032554,0,0,0,0,8,91
11.5808,-.462794,-.5153158,0,0,0,0,8,92
10.42811,-.027101,-.96023,0,0,0,0,8,93
9.776454,-.4791522,-1.042313,0,0,0,0,8,94
8.12091,-.432648,-1.005617,0,0,0,0,8,95
6.753025,.086284,-1.162467,0,0,0,0,8,96
5.943512,.8183241,-1.043282,0,0,0,0,8,97
5.589568,.7154046,-.7838578,0,0,0,0,8,98
5.200541,.9369035,-.6292415,0,0,0,0,8,99
5.551153,1.411179,-.4132367,0,0,0,0,8,100
6.531114,.8194139,-.2889098,0,0,0,0,8,101
7.503072,.5968155,-.2076112,0,0,0,0,8,102
8.887825,1.015066,-.202774,.1884274,0,0,0,8,103
10.09992,.2764252,-.0091682,.1884274,0,0,0,8,104
9.295967,.0736453,-.1783459,.1884274,0,0,0,8,105
8.852118,.0333483,-.7484508,.1884274,0,0,0,8,106
7.780606,-.4941248,-1.029663,0,0,0,0,8,107
7.1596,-.4658192,-1.672518,0,0,0,0,8,108
6.840943,-.7788794,-1.920245,0,0,0,0,8,109
6.285293,-.4002419,-1.784134,0,0,0,0,8,110
6.472225,-.228981,-1.68409,0,0,0,0,8,111
6.396523,-.2644347,-1.522461,.1762309,0,0,0,8,112
6.900954,-.3628367,-1.37505,.1762309,0,0,0,8,113
6.746626,-.634066,-1.162166,.1762309,0,0,0,8,114
5.764895,-1.42577,-1.046711,.1762309,0,0,0,8,115
3.179797,-2.031812,-.5390185,0,0,0,0,8,116
.9349141,-1.245698,-.2596583,.0252748,0,0,0,8,117
-1.509822,-.7416933,-.3029801,.0252748,0,0,0,8,118
-2.559242,.2991772,-.2385331,.0252748,0,0,0,8,119
-.7637742,1.022506,-.6965267,.0252748,0,0,0,8,120
1.211591,1.047442,-1.002128,0,0,0,0,8,121
3.513549,.6522896,-.9775862,0,0,0,0,8,122
5.597718,-.0005085,-1.186716,.0838831,0,0,0,8,123
5.357308,-.0128303,-1.325545,.0838831,0,0,0,8,124
5.174987,-.3227079,-1.457327,.0838831,0,0,0,8,125
4.564203,-.2866288,-1.810603,.0838831,0,0,0,8,126
3.321249,.1517799,-1.858237,0,0,0,0,8,127
2.355204,.06651,-1.576198,0,0,0,0,8,128
1.943611,.2671364,-1.549182,.0142237,0,0,0,8,129
1.887045,.1731283,-1.511357,.0142237,0,0,0,8,130
1.327932,-.2813423,-1.583485,.0142237,0,0,0,8,131
2.160626,-.3367281,-1.597418,.0142237,0,0,0,8,132
2.318866,-.3173334,-1.701487,0,0,0,0,8,133
2.876776,-.297074,-1.961996,0,0,0,0,8,134
4.007869,.4364912,-1.615458,0,0,0,0,8,135
3.842125,1.213742,-1.633904,0,0,0,0,8,136
3.951888,1.182433,-1.46599,0,0,0,0,8,137
4.036383,1.250199,-1.169215,0,0,0,0,8,138
4.57444,.7188516,-1.371287,0,0,0,0,8,139
5.811351,.7039488,-1.199443,0,0,0,0,8,140
6.302941,.7391809,-1.348311,0,0,0,0,8,141
6.873765,.8659109,-1.393649,.0831686,0,0,0,8,142
6.43898,.8856471,-1.527443,.0831686,0,0,0,8,143
5.55702,.5075338,-1.824599,.0831686,0,0,0,8,144
5.2532,-.0180403,-1.722449,.0831686,0,0,0,8,145
4.473693,.0123653,-1.744474,0,0,0,0,8,146
3.858685,-.0998773,-1.669121,0,0,0,0,8,147
3.889627,-.0576924,-1.729913,0,0,0,0,8,148
4.087633,.6919318,-1.865893,0,0,0,0,8,149
4.636024,.7146097,-1.724193,0,0,0,0,8,150
5.067091,1.206242,-1.579746,0,0,0,0,8,151
5.201571,.8934109,-1.322545,.0250353,0,0,0,8,152
4.552289,.261001,-1.12295,.0250353,0,0,0,8,153
3.654855,-.2039742,-.8357893,.0250353,0,0,0,8,154
4.235313,-.4897,-.5913916,.1604484,0,0,0,8,155
4.375565,-.8285498,-.328531,.1354132,0,0,0,8,156
2.923695,-1.101965,.1196921,.1354132,0,0,0,8,157
1.447621,-.7848217,-.0192585,.1354132,0,0,0,8,158
-.3267224,-.184806,.0134905,0,0,0,0,8,159
-1.04184,.4600982,-.3380745,0,0,0,0,8,160
.3118417,1.017732,-.9878232,1.994898,0,0,0,8,161
2.864487,1.140268,-1.066089,1.994898,0,0,0,8,162
4.847994,.5704997,-1.442712,1.994898,0,0,0,8,163
5.916667,.8798095,-1.292574,1.994898,0,0,0,8,164
7.524315,.8935329,-1.318574,0,0,0,0,8,165
7.304265,.5291177,-1.193904,0,0,0,0,8,166
6.347395,.3650474,-1.001595,0,0,0,0,8,167
5.815783,-.6886882,-.5261731,0,0,0,0,8,168
4.803069,-.6441751,-.3442548,0,0,0,0,8,169
4.690871,-.2420918,-.5355145,0,0,0,0,8,170
5.012401,-.4278594,-.7668322,0,0,0,0,8,171
5.419408,.0170826,-1.433023,0,0,0,0,8,172
5.281536,-.0574438,-1.823102,0,0,0,0,8,173
4.852418,-.1787359,-1.836331,0,0,0,0,8,174
4.750259,-.2823613,-1.639087,0,0,0,0,8,175
3.994614,-.3902311,-1.155984,0,0,0,0,8,176
3.591445,-.5861223,-1.056139,0,0,0,0,8,177
3.057007,-.7121297,-.9141409,0,0,0,0,8,178
2.240788,-.422657,-1.121092,0,0,0,0,8,179
1.86787,-.1733027,-1.584013,0,0,0,0,8,180
1.713104,-.0989638,-1.458673,0,0,0,0,8,181
1.846643,-.1058628,-1.613767,0,0,0,0,8,182
2.12172,-.1606658,-1.608973,.0931913,0,0,0,8,183
2.182417,-.3863862,-1.292117,.0931913,0,0,0,8,184
2.170194,-.3220603,-1.412626,.0931913,0,0,0,8,185
1.951281,-.1301374,-1.234031,.0931913,0,0,0,8,186
1.8031,-.0315507,-1.207033,0,0,0,0,8,187
1.520416,.2761872,-1.41706,0,0,0,0,8,188
1.033423,.3587945,-1.403895,0,0,0,0,8,189
1.029875,.5948203,-1.500351,0,0,0,0,8,190
1.161612,.543648,-1.554286,0,0,0,0,8,191
1.56519,.8158726,-1.448463,0,0,0,0,8,192
5.245401,.6149553,-.2403969,0,0,0,0,9,93
5.245401,-.1041369,-.4712653,0,0,0,0,9,94
5.245401,-.6513298,-.4007433,0,0,0,0,9,95
5.245401,-.3998646,-.3650426,.3014829,0,0,0,9,96
5.651905,.4204111,-.2102139,.3014829,0,0,0,9,97
5.651905,1.820478,-.0362667,.3523511,0,0,0,9,98
5.651905,1.785479,-.1380471,.3523511,0,0,0,9,99
5.651905,.9438795,-.091326,.0508682,0,0,0,9,100
1.497977,-.2365949,-.1696013,.2520516,0,0,0,9,101
2.853574,-1.456209,-.1319716,.2011834,0,0,0,9,102
3.799216,-1.394598,.0685355,.2011834,0,0,0,9,103
5.071637,-1.670634,-.0119154,.2011834,0,0,0,9,104
4.290389,-1.241917,.0722616,0,0,0,0,9,105
3.489754,-.9116737,-.1585219,0,0,0,0,9,106
3.089249,-.5628335,-.4529279,0,0,0,0,9,107
2.035006,-.2289427,-.6829909,0,0,0,0,9,108
1.516836,-.2291034,-.7991764,0,0,0,0,9,109
1.916095,.3933593,-.5673254,0,0,0,0,9,110
2.41013,.4254677,-.5404956,0,0,0,0,9,111
3.372763,1.063195,-.1796557,0,0,0,0,9,112
4.540291,1.047389,-.270187,0,0,0,0,9,113
4.144423,-.3105001,-.1606686,0,0,0,0,9,114
2.866122,-.7612739,.1370362,0,0,0,0,9,115
.5681632,-2.26163,.2400752,.109297,0,0,.109297,9,116
-2.318077,-1.391864,.780711,.1246878,0,0,.109297,9,117
-4.657846,-1.198505,.745392,.1246878,0,0,.109297,9,118
-5.227684,-.5684672,.6642261,.1246878,0,0,.109297,9,119
-4.294931,.1387094,.2796118,.0153907,0,0,0,9,120
-2.175722,-.4451618,-.1678362,0,0,0,0,9,121
.3701439,-.0623409,-.4303572,0,0,0,0,9,122
2.698487,-1.167283,-.5543971,0,0,0,0,9,123
3.324433,-.9425464,-.1247801,0,0,0,0,9,124
3.192353,-1.241373,-.2455285,0,0,0,0,9,125
2.713239,-.7262927,-.3993267,0,0,0,0,9,126
1.460803,.3936673,-.6249477,0,0,0,0,9,127
1.019252,.0565808,-.7898739,.0261312,0,0,0,9,128
1.111527,.4194609,-.1154017,.0261312,0,0,0,9,129
1.443759,.1205583,-.0681137,.0261312,0,0,.1114514,9,130
1.176819,.0890618,.041391,.0261312,0,0,.1114514,9,131
1.915229,.4983688,-.3085095,0,0,0,.1114514,9,132
2.500764,.8977737,-.5280085,0,0,0,.1114514,9,133
2.530838,.8747805,-.5963293,0,0,0,0,9,134
3.614955,1.366389,-.2649277,0,0,0,0,9,135
4.024702,1.328362,-.1295368,0,0,0,0,9,136
3.888265,1.003791,-.6905805,0,0,0,0,9,137
4.42793,2.21214,-.1299193,0,0,0,0,9,138
4.038755,1.090566,-.241758,0,0,0,0,9,139
3.934755,1.515952,-.1667027,0,0,0,0,9,140
3.889189,1.775965,.1075854,0,0,0,0,9,141
4.077387,.8983912,-.0874164,0,0,0,0,9,142
5.052194,1.731568,-.1944923,0,0,0,0,9,143
5.044773,2.119329,.1924015,0,0,0,0,9,144
5.69931,2.663767,.4977008,0,0,0,0,9,145
6.080656,2.885288,.3688464,0,0,0,0,9,146
6.114749,1.219162,1.069808,0,0,0,0,9,147
6.946256,.9478419,.9281718,0,0,0,0,9,148
7.286217,.4442328,.5785638,0,0,0,0,9,149
7.083391,-.2483565,.5153412,0,0,.0928234,0,9,150
7.030824,.859763,-.3272627,0,0,.0928234,0,9,151
7.098703,.227587,-.5988765,0,0,.0928234,0,9,152
6.096866,-.2465767,-.5160269,0,0,.0928234,0,9,153
5.298963,-.6119455,-.4332599,0,0,.0786873,0,9,154
4.000302,-.5860522,-.5368943,0,0,.0786873,0,9,155
1.648121,-.5515835,-.5495293,0,0,.0786873,0,9,156
.5693752,-1.323087,-.269823,0,0,.0786873,0,9,157
-.2852691,-.6191362,-.4784366,0,0,0,0,9,158
-.6944717,.0162203,-.3976502,0,0,0,0,9,159
.3104675,.467266,-.282555,0,0,0,0,9,160
1.327724,1.285224,-.7993692,0,0,0,0,9,161
2.39472,1.276203,-1.017802,0,0,0,0,9,162
3.7065,.6965881,-1.219738,0,0,0,0,9,163
4.61371,.7849647,-1.325088,0,0,0,0,9,164
5.199823,.7937722,-1.268302,0,0,0,0,9,165
5.94273,.5028726,-1.104356,0,0,0,0,9,166
6.400175,.4009951,-1.121212,0,0,0,0,9,167
6.403773,-.4186921,-1.270172,0,0,0,0,9,168
6.182135,-.6751221,-1.300642,.8830632,0,0,0,9,169
5.56996,-.1808642,-1.393178,.8830632,0,0,0,9,170
4.691818,-.4020153,-1.182956,.8830632,0,0,0,9,171
4.160938,-.0074898,-1.10257,.8830632,0,0,0,9,172
3.931353,.1668988,-1.188884,0,0,0,0,9,173
4.020837,-.2815617,-1.256881,0,0,0,0,9,174
4.503776,-.2287193,-1.272675,0,0,0,0,9,175
4.750615,-.1322542,-1.432859,0,0,0,0,9,176
5.424848,-.3284756,-1.446711,0,0,0,0,9,177
5.426139,-.0570666,-.7931221,0,0,0,0,9,178
5.204715,.2415687,-1.012833,0,0,0,0,9,179
5.015317,-.0091173,-1.018965,0,0,0,0,9,180
3.904149,-.2535228,-.8170554,0,0,0,0,9,181
3.464539,-.8033929,-1.117799,.0411514,0,0,0,9,182
3.21301,-.855859,-.9307703,.0411514,0,0,0,9,183
2.927938,-1.092485,-.6031438,.0411514,0,0,0,9,184
2.926798,-.9670129,-.620214,.0411514,0,0,0,9,185
2.642483,-.1872446,-.5719021,0,0,0,0,9,186
2.108806,-.2768541,-.6816538,0,0,0,0,9,187
1.754732,.0084817,-1.114216,0,0,0,0,9,188
1.426362,.3534721,-1.322174,.0412538,0,0,0,9,189
1.363261,-.0371203,-1.906603,.0412538,0,0,0,9,190
1.656695,.1651864,-2.108391,.0412538,0,0,0,9,191
1.714119,.2467438,-2.073417,.0412538,0,0,0,9,192
1.759917,-.9707317,-.9822628,0,0,0,0,11,69
.3375588,-.9078041,-.8718266,0,0,0,0,11,70
-.4745232,-.2893113,-1.298531,0,0,0,0,11,71
.0306117,.0363355,-1.416279,0,0,0,0,11,72
2.420454,-.3428651,-1.131815,0,0,0,0,11,73
3.213798,-.1880479,-1.321715,0,0,0,0,11,74
2.245191,.1904239,-1.097226,0,0,0,0,11,75
1.207385,.3324322,-1.285826,0,0,0,0,11,76
-.1380801,1.371958,-1.659714,0,0,0,0,11,77
-.8849286,1.322225,-1.475402,0,0,0,0,11,78
-.0016402,1.39528,-1.181369,0,0,0,0,11,79
.1500573,1.097549,-1.15548,0,0,0,0,11,80
.0670152,.8487286,-1.12786,.1505553,0,0,0,11,81
1.088975,.7556516,-1.248205,.1505553,0,0,0,11,82
2.218866,.1626625,-1.606109,.1505553,0,0,0,11,83
2.804219,-.2077239,-1.442177,.1505553,0,0,0,11,84
2.767127,-.6813667,-1.622255,0,0,0,0,11,85
1.893126,-.4371203,-1.479981,0,0,0,0,11,86
1.188244,-.258971,-1.639114,0,0,0,0,11,87
1.29195,.2217422,-1.760282,0,0,0,0,11,88
1.622806,.2190423,-2.024527,0,0,0,0,11,89
1.579857,-.3609776,-2.156357,.0510232,0,0,0,11,90
1.665862,-.6809952,-1.675679,.0510232,0,0,0,11,91
1.956206,-1.45236,-1.355347,.0510232,0,0,0,11,92
1.359629,-1.331311,-.988158,.0510232,0,0,0,11,93
1.494407,-.9096414,-.8017645,0,0,0,0,11,94
.494325,-.2505238,-.8709506,0,0,0,0,11,95
-.089731,.6937299,-.9181095,0,0,0,0,11,96
.6889184,1.088148,-1.023231,0,0,0,0,11,97
2.119123,1.264666,-1.005141,0,0,0,0,11,98
3.97127,.6168545,-1.008121,0,0,0,0,11,99
5.378143,.3602498,-1.197441,0,0,0,0,11,100
6.033552,.0180976,-1.255695,0,0,0,0,11,101
4.912644,-.4156447,-1.479171,0,0,0,0,11,102
4.214165,-.1375441,-1.761864,0,0,0,0,11,103
3.019141,.0900411,-1.770512,0,0,0,0,11,104
1.774436,.0494614,-1.940964,0,0,0,0,11,105
2.180646,.314417,-1.988425,0,0,0,0,11,106
2.435487,.3825527,-2.003281,0,0,0,0,11,107
2.795277,.4545208,-2.139144,0,0,0,0,11,108
3.395132,.7780588,-2.062319,0,0,0,0,11,109
3.466348,.9666809,-1.998985,0,0,0,0,11,110
3.204839,1.028313,-1.884067,0,0,0,0,11,111
3.148361,1.055713,-1.646369,0,0,0,0,11,112
3.290152,.73432,-1.355471,0,0,0,0,11,113
2.115562,.7096139,-1.234638,0,0,0,0,11,114
2.120353,.3085322,-.9810982,0,0,0,0,11,115
2.137369,-.6171759,-.6579335,0,0,0,0,11,116
1.536388,-.6008017,-.475207,0,0,0,0,11,117
2.529778,-1.114804,-.416356,0,0,0,0,11,118
2.374161,-.7259234,-.4332039,0,0,0,0,11,119
2.5283,.0791095,-.7760254,.0969743,0,0,0,11,120
3.129695,.3134324,-.8588526,.0969743,0,0,0,11,121
3.145966,.8288387,-.4458057,.0969743,0,0,0,11,122
3.546248,.4786254,-.2134321,.0969743,0,0,0,11,123
3.467835,.7331622,.0044041,0,0,0,0,11,124
2.82914,.2498766,.157449,0,0,0,0,11,125
2.111147,-.2958799,-.013973,0,0,0,0,11,126
1.484075,-.1115226,-.0902795,0,0,0,0,11,127
.7023541,-1.191804,.1448776,0,0,0,0,11,128
.4520988,-.8227884,.2076696,0,0,0,0,11,129
.77719,-.4678343,.0436402,0,0,0,0,11,130
.5476431,-.8426353,.1347425,0,0,0,0,11,131
.4646905,-.736083,.1809154,0,0,0,0,11,132
.7969831,-.7716329,.1031391,0,0,0,0,11,133
.0518113,-1.075341,.2514377,0,0,0,0,11,134
-.1092706,-.2505568,.1670316,0,0,0,0,11,135
.3830325,.759477,-.2527485,0,0,0,0,11,136
.3504614,.8572822,-.4316933,0,0,0,0,11,137
1.433707,1.235828,-.5544191,0,0,0,0,11,138
2.221533,.7988946,-.78894,0,0,0,0,11,139
